product_handle
product_title
variant_id
variant_title
sku
price_aud
inventory_quantity
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/44525598474377","W12 / Neutral","ELULNL-12","16.95","48"
"aar-combo-arch","The Active All-Rounder Combo","gid://shopify/ProductVariant/43971713040521","Default Title","BUN-AAC","85.95","0"
"tpp-arch","The Pool Perfect Combo","gid://shopify/ProductVariant/44009314451593","Default Title","","93.30","0"
"aar-arch","The Active All Rounder Combo","gid://shopify/ProductVariant/44009485402249","Default Title","","83.95","0"
"teen-period-pads","Cottons Teen Pads with Wings","gid://shopify/ProductVariant/44069120344201","Default Title","COTPAD","4.00","0"
"teen-girl-tampons","Cottons Girl-Sized Tampons","gid://shopify/ProductVariant/44339620708489","Default Title","COTTAM","4.00","0"
"stain-slayer-single-use-wipe","Stain Slayer Single Use Wipe","gid://shopify/ProductVariant/44361749561481","Default Title","SSSWIPE","1.20","287"
"arch-2","The Ready-for-Anything Pack (Dance Edition)","gid://shopify/ProductVariant/44414552703113","Default Title","","139.95","0"
"arch","The Ready-for-Anything Pack (Swim Edition)","gid://shopify/ProductVariant/44414715789449","Default Title","","139.95","0"
"underrider","UnderRider","gid://shopify/ProductVariant/44523255464073","Neutral / G10-12/W4","","36.95","202"
"underrider","UnderRider","gid://shopify/ProductVariant/44523266179209","Neutral / G12-14 (W6)","","36.95","700"
"underrider","UnderRider","gid://shopify/ProductVariant/44523266211977","Neutral / G14-16 (W8)","","36.95","405"
"underrider","UnderRider","gid://shopify/ProductVariant/44523266244745","Neutral / W10","","36.95","251"
"underrider","UnderRider","gid://shopify/ProductVariant/44523266277513","Neutral / W12","","36.95","154"
"underrider","UnderRider","gid://shopify/ProductVariant/44523266310281","Neutral / W14","","36.95","99"
"the-encore-bundle-1","The Encore Bundle","gid://shopify/ProductVariant/44746468491401","Default Title","ENCOREBNDL","83.14","0"
"how-to-wear-inserts","How to Wear Inserts","gid://shopify/ProductVariant/44825901891721","Default Title","ELH2W-INSERT","0.00","0"
"swimsync-period-one-piece-swimsuit","SwimSync Period One-Piece Swimsuit","gid://shopify/ProductVariant/44847346811017","G10-12 (W4)","ELSSBL-4","39.95","163"
"swimsync-period-one-piece-swimsuit","SwimSync Period One-Piece Swimsuit","gid://shopify/ProductVariant/44847346843785","G12-14 (W6)","ELSSBL-6","39.95","361"
"swimsync-period-one-piece-swimsuit","SwimSync Period One-Piece Swimsuit","gid://shopify/ProductVariant/44847346876553","G14-16 (W8)","ELSSBL-8","39.95","271"
"swimsync-period-one-piece-swimsuit","SwimSync Period One-Piece Swimsuit","gid://shopify/ProductVariant/44847346909321","W10","ELSSBL-10","39.95","119"
"swimsync-period-one-piece-swimsuit","SwimSync Period One-Piece Swimsuit","gid://shopify/ProductVariant/44847346942089","W12","ELSSBL-12","39.95","77"
"swimsync-period-one-piece-swimsuit","SwimSync Period One-Piece Swimsuit","gid://shopify/ProductVariant/44847346974857","W14","ELSSBL-14","39.95","55"
"underaustin","UnderAustin Performance Period Undershort","gid://shopify/ProductVariant/45063527465097","G10-12 W4","ELUABL-4","44.95","132"
"underaustin","UnderAustin Performance Period Undershort","gid://shopify/ProductVariant/45063527497865","G12-14 W6","ELUABL-6","44.95","756"
"underaustin","UnderAustin Performance Period Undershort","gid://shopify/ProductVariant/45063527530633","G14-16 W8","ELUABL-8","44.95","470"
"underaustin","UnderAustin Performance Period Undershort","gid://shopify/ProductVariant/45063527563401","W10","ELUABL-10","44.95","494"
"underaustin","UnderAustin Performance Period Undershort","gid://shopify/ProductVariant/45063527596169","W12","ELUABL-12","44.95","446"
"underaustin","UnderAustin Performance Period Undershort","gid://shopify/ProductVariant/45063527628937","W14","ELUABL-14","44.95","163"
"underaustin","UnderAustin Performance Period Undershort","gid://shopify/ProductVariant/46107838939273","W16","ELUABL-16","44.95","35"
"underaustin","UnderAustin Performance Period Undershort","gid://shopify/ProductVariant/46108142436489","W18","ELUABL-18","44.95","27"
"period-starter-bundle-5-pack","Build Your Period Starter Bundle","gid://shopify/ProductVariant/45327933866121","Default Title","","99.80","-4"
"the-ready-for-anything-pack-dance-edition","Create Your Dance Edition Bundle","gid://shopify/ProductVariant/45328140959881","Default Title","RFABUND-DNC","146.50","0"
"the-ready-for-anything-pack-swim-edition","Create Your Swim Edition Bundle","gid://shopify/ProductVariant/45328152264841","Default Title","RFABUND-SWM","146.50","0"
"tpp-combo","Choose Your Pool Perfect Combo","gid://shopify/ProductVariant/45328166944905","Default Title","TPPBNDL","93.30","-1"
"aar-combo","THE ACTIVE ALL-ROUNDER BUNDLE","gid://shopify/ProductVariant/45331148275849","Default Title","AACCOMBO","81.55","-2"
"age-champs-bundle","AGE CHAMPS BUNDLE","gid://shopify/ProductVariant/45491528728713","Default Title","","94.90","-46"
"free-unlimited-return-for-3-48-valid-in-us-and-ca","Free Returns","gid://shopify/ProductVariant/46758760022153","$3.48","VIRTUAL-001|*|IGNORE","3.48","996503"
"vdf-bundle","VDF BUNDLE","gid://shopify/ProductVariant/46774805659785","Default Title","","97.90","-6"
"the-encore-bundle-2","The Encore Bundle","gid://shopify/ProductVariant/46807920869513","Default Title","","93.30","0"
